id	name
1427	HOUSE EXCLUDING BASEMENT
1428	FLAT I
1429	38C
1430	LOCK UP 4
1431	UNIT 39
1432	14-15
1433	APARTMENT 38
1434	HOPE COTTAGE
1435	1-7
1436	50-52
1437	EAST COTTAGE
1438	GARAGE 36
1439	MIDDLE FLAT
1440	51-53
1441	FORMER 12
1442	GARAGE NO 6
1443	RESIDENTIAL ACCOMMODATION
1444	THE GATE HOUSE
1445	WORKSHOP AT
1446	6E
1447	FLAT 403
1448	0-1
1449	156A
1450	17-18
1451	GROVE HOUSE
1452	LAND TO THE REAR OF
1453	PLOT 129
1454	FLAT 208
1455	HILL CREST
1456	SURGERY
1457	THE ANCHORAGE
1458	YEW TREE FARM
1459	PLOT 130
1460	ROOM 18
1461	158A
1462	47-49
1463	WHITE HOUSE FARM
1464	PF3
1465	PLOT 132
1466	YARD
1467	BEDSIT 4
1468	CARAVAN SITE
1469	THE MOORINGS
1470	39C
1471	AVONDALE
1472	HOMESTEAD
1473	WEST WING
1474	WESTFIELD
1475	THE COTTAGES
1476	41C
1477	FARTHINGS
1478	NEW HOUSE FARM
1479	0-2
1480	18D
1481	NURSERY
1482	SILVER BIRCHES
1483	160A
1484	91B
1485	APARTMENT 39
1486	DOVE COTTAGE
1487	PLOT 131
1488	FLAT 306
1489	FORMER 11
1490	HOLLY LODGE
1491	ROSEMARY COTTAGE
1492	FLAT 133
1493	GROVE COTTAGE
1494	DEPOT
1495	FIRST FLOOR AND SECOND FLOOR MAISONETTE
1496	FLAT 3/4
1497	GRANNY FLAT
1498	RED HOUSE
1499	UPPER FLOOR
1500	OAK TREE COTTAGE
1501	165A
1502	ROWAN HOUSE
1503	PLOT 133
1504	APARTMENT 40
1505	FLAT 404
1506	MEADOWCROFT
1507	21D
1508	43C
1509	MILESTONE
1510	OAKLEA
1511	1-6
1512	THE NEW HOUSE
1513	19D
1514	7E
1515	FLAT 134
1516	STONELEIGH
1517	1/FORMER
1518	87B
1519	UNIT K
1520	GARAGE 37
1521	GAS GOVERNOR
1522	HIGHFIELDS
1523	54-56
1524	CEDAR HOUSE
1525	UNIT 11A
1526	90B
1527	BRIAR COTTAGE
1528	HILLTOP
1529	MAST
1530	PLOT 135
1531	MANOR FARM COTTAGE
1532	PLOT 136
1533	THE GARDEN FLAT
1534	FARM COTTAGE
1535	LIVING ACCOMODATION
1536	PLOT 134
1537	SCOUT HALL
1538	SMITHY COTTAGE
1539	UNIT 3C
1540	163A
1541	2/FORMER
1542	FLAT A FIRST FLOOR
1543	UNITS 4 AND 5
1544	52-54
1545	GRANGE COTTAGE
1546	HILLCROFT
1547	LOCK UP 5
1548	FLAT C FIRST FLOOR
1549	8E
1550	161A
1551	168A
1552	55-57
1553	PIPPINS
1554	164A
1555	88B
1556	FORMER 14
1557	PUBLIC TOILETS
1558	THE CONIFERS
1559	UNIT 41
1560	UNIT C2
1561	PLOT 137
1562	THE ROWANS
1563	THE SCHOOL HOUSE
1564	89B
1565	92B
1566	HOMELEIGH
1567	SYCAMORE HOUSE
1568	AMENITY LAND
1569	APARTMENT 41
1570	CROFT COTTAGE
1571	PLOT 138
1572	CHAPEL
1573	REAR
1574	ACCOMMODATION AT
1575	GARAGE NO 7
1576	FORMER FLAT 4
1577	162A
1578	FLAT 135
1579	POLICE HOUSE
1580	167A
1581	FLAT B/1
1582	INGLENOOK
1583	SUITE 9
1584	UPLANDS
1585	WAYSIDE COTTAGE
1586	RETAIL UNIT
1587	93B
1588	16-17
1589	94B
1590	GARAGE 38
1591	VICTORIA HOUSE
1592	FLAT 209
1593	19-20
1594	LAND ADJACENT 2
1595	TUDOR COTTAGE
1596	FLAT 211
1597	BLUEBELL COTTAGE
1598	BROOKLYN
1599	BUILDERS YARD
1600	THE ORCHARDS
1601	FLAT 136
1602	WALNUT COTTAGE
1603	FLAT 127
1604	RIVERSIDE COTTAGE
1605	THE MALTINGS
1606	FAIRHAVEN
1607	FLAT 307
1608	PLOT 139
1609	PLOT 140
1610	42C
1611	APARTMENT 42
1612	HOLY TRINITY CHURCH
1613	ROSE COTTAGES
1614	UNITS 5 AND 6
1615	AMBULANCE STATION
1616	CEDAR LODGE
1617	FLAT TOP FLOOR
1618	EAST WING
1619	PLOT 141
1620	UNIT 42
1621	56-58
1622	95B
1623	BASEMENT FLOOR
1624	STORE REAR OF
1625	SUBSTATION
1626	166A
1627	FLAT 128
1628	RECYCLING CENTRE
1629	5F
1630	APARTMENT 43
1631	ROOM 19
1632	THE WARREN
1633	UNIT 1D
1634	53-55
1635	57-59
1636	OFFICE 8
1637	WORKSHOP AND PREMISES
1638	173A
1639	44C
1640	FLAT 6A
1641	SYCAMORE COTTAGE
1642	WORKSHOP REAR OF
1643	96B
1644	97B
1645	FLAT M
1646	FERNLEA
1647	BIRCHWOOD
1648	177A
1649	179A
1650	47C
1651	SECOND AND THIRD FLOOR FLAT
1652	THE SYCAMORES
1653	UNIT 43
1654	PLOT 143
1655	169A
1656	171A
1657	58-60
1658	ROSEWOOD
1659	ADVERTISING RIGHTS
1660	FIRST FLOOR PART
1661	FLAT 405
1662	ROOM E
1663	STUDIO
1664	LYNTON
1665	PLOT 142
1666	PLOT 145
1667	23D
1668	45C
1669	COUNCIL HOUSES
1670	GARAGE 39
1671	HIGH TREES
1672	59-61
1673	GROUND FLOOR OFFICES
1674	KIOSK
1675	RECTORY COTTAGE
1676	APARTMENT 44
1677	CARAVAN 4
1678	CLAREMONT
1679	FORMER 18
1680	61-63
1681	UNIT B3
1682	BLOCK B
1683	FLAT 1C
1684	FLAT 210
1685	GREENACRE
1686	STONECROFT
1687	UNITS 1 TO 2
1688	175A
1689	48-50
1690	OWNERS ACCOMMODATION
1691	SOUTHVIEW
1692	TELEPHONE KIOSK
1693	THE RED HOUSE
1694	PLOT 144
1695	POND
1696	BF
1697	BRIDGE FARM
1698	FLAT 212
1699	170A
1700	ASHLEIGH
1701	FLAT 141
1702	FLAT 501
1703	172A
1704	BLOCK A
1705	AMBLESIDE
1706	CEDAR COTTAGE
1707	FLAT 142
1708	WESTWOOD
1709	6F
1710	63-65
1711	APPLETREE COTTAGE
1712	BASEMENT FLAT 1
1713	BROOK FARM
1714	CHESTNUT HOUSE
1715	PLOT 146
1716	GARAGE 40
1717	GARAGE NO 8
1718	NEW COTTAGE
1719	ROSE VILLA
1720	100B
1721	174A
1722	STUDIO 1
1723	20D
1724	ADVERTISING HOARDING
1725	FORMER 15
1726	PLOT 148
1727	10E
1728	49C
1729	BARN 2
1730	FACTORY
1731	THE STABLE
1732	FLAT 308
1733	FLAT 502
1734	ELECTRICITY SUB STATION 2
1735	OAKFIELD
1736	PHARMACY
1737	THE OLD HOUSE
1738	22D
1739	51C
1740	APPLEGARTH
1741	ROOM 20
1742	THE PAVILION
1743	TY GWYN
1744	FORMER 16
1745	LAND ADJACENT TO 1
1746	ORCHARD END
1747	PLOT 150
1748	THE ANNEX
1749	APARTMENT 45
1750	MANOR FARM HOUSE
1751	PLOT 147
1752	ASHLEA
1753	SECOND FLOOR OFFICES
1754	STUDIO 2
1755	ASH COTTAGE
1756	1G
1757	LAND AND BUILDINGS ON THE NORTH WEST SIDE OF
1758	SPRINGFIELD HOUSE
1759	176A
1760	24D
1761	BEDSIT 5
1762	COMMUNICATIONS MAST
1763	UNIT A3
1764	UNITS 1 TO 3
1765	66-68
1766	PLOT 149
1767	UNIT 8B
1768	9E
1769	FLAT 143
1770	FORMER 20
1771	FORMER 17
1772	GROUND FLOOR FLAT REAR
1773	180A
1774	ROOM 21
1775	SOUTH COTTAGE
1776	LAND AND BUILDINGS ON THE SOUTH EAST SIDE OF
1777	FLAT 144
1778	98B
1779	FLAT 129
1780	GREENBANK
1781	181A
1782	FLAT 130
1783	ST JOHNS CHURCH
1784	UNIT 1 AND 2
1785	UNIT 44
1786	LIVING ACCOMMODATION OVER
1787	SUITE 10
1788	WOODLAND VIEW
1789	GROUND
1790	APARTMENT 46
1791	LOCK UP 6
1792	104B
1793	AMBERLEY
1794	OVER
1795	THATCHED COTTAGE
1796	THE GLEN
1797	182A
1798	FLAT 503
1799	PREMISES
1800	SCHOOLHOUSE
1801	SECOND AND THIRD FLOORS
1802	THE MANOR
1803	7F
1804	NEW DWELLING
1805	3/FORMER
1806	BARN 1
1807	FLAT GROUND FLOOR REAR
1808	UNIT 1-2
1809	178A
1810	ASHCROFT
1811	FLAT 5/1
1812	CHURCH COTTAGES
1813	ST MICHAELS CHURCH
1814	THE CABIN
1815	99B
1816	DWELLING ACCOMMODATION
1817	FLAT 406
1818	NORTH VIEW
1819	ROOM 22
1820	FLAT C SECOND FLOOR
1821	FORGE HOUSE
1822	GATE HOUSE
1823	HUNTERS LODGE
1824	SECOND FLOOR FLAT C
1825	THE ANNEXE AT
1826	SECOND FLOOR OFFICE
1827	WHITE GABLES
1828	185A
1829	46C
1830	PLOT 152
1831	21-22
1832	BRAEMAR
1833	2G
1834	GARAGE 41
1835	102B
1836	CHALET
1837	FORMER 19
1838	48C
1839	FIELD COTTAGE
1840	OFFICE 9
1841	OLD RECTORY
1842	PLOT 151
1843	APARTMENT 47
1844	4F1
1845	GROUND FLOOR PART
1846	PLOT 153
1847	SUITE A
1848	TAMARISK
1849	THE OLD MANSE
1850	UNIT 45
1851	FLAT 504
1852	IVYDENE
1853	PARKSIDE
1854	STABLE FLAT
1855	62-64
1856	CAR PARKING SPACES
1857	LAND AND BUILDINGS ON THE SOUTH WEST SIDE OF
1858	SECOND FLOOR AND THIRD FLOOR FLAT
1859	YORK HOUSE
1860	FLAT 146
1861	LAND AND BUILDINGS ON THE NORTH EAST SIDE OF
1862	PINEWOOD
1863	UNIT 9B
1864	UNIT 4C
1865	UNIT D1
1866	60-62
1867	FIR TREE COTTAGE
1868	HOME FARM COTTAGE
1869	PLOT 154
1870	27D
1871	183A
1872	TELECOMMUNICATIONS CABINET
1873	THE OLD ORCHARD
1874	FLAT 145
1875	LINDEN LEA
1876	103B
1877	18-19
1878	FARM HOUSE
1879	GARAGE 42
1880	THE BARNS
1881	64-66
1882	FLAT 309
1883	MOBILE HOME AT
1884	SECOND FLOOR AND THIRD FLOOR
1885	191A
1886	APARTMENT 48
1887	CHARNWOOD
1888	KIMBERLEY
1889	53C
1890	FLAT 4/3
1891	11E
1892	52C
1893	8F
1894	CARETAKERS BUNGALOW
1895	GROVE FARM
1896	FLAT 4B
1897	FORMER FLAT 5
1898	HOLIDAY LET
1899	PLOT 157
1900	188A
1901	ATTIC FLOOR LEFT
1902	CHANGING ROOMS
1903	50C
1904	FLAT 5/2
1905	GARAGE 43
1906	ROOM 24
1907	FORMER 21
1908	PARK LODGE
1909	PLOT 155
1910	PLOT 156
1911	PLOT 158
1912	SHERWOOD
1913	THE WHITE COTTAGE
1914	2-8
1915	AGRICULTURAL BUILDINGS
1916	FLAT 213
1917	ROOM 23
1918	WHITEGATES
1919	ATTIC FLOOR RIGHT
1920	FLAT 7A
1921	SUNNINGDALE
1922	105B
1923	FLAT GROUND/1
1924	HOMELEA
1925	SHEPHERDS COTTAGE
1926	SPRINGFIELDS
1927	184A
1928	28D
1929	4/FORMER
1930	APARTMENT 49
1931	BASEMENT TO FIRST FLOOR
1932	FLAT 151
1933	GARAGE 44
1934	MAY COTTAGE
1935	PINE LODGE
1936	THE LOFT
1937	LOCK UP 7
1938	UNIT 46
1939	UNIT D2
1940	WOODPECKERS
1941	FORMER FLAT A
1942	HOLLY TREE COTTAGE
1943	SUITE B
1944	20-21
1945	FLAT 407
1946	HEATHFIELD
1947	STATION YARD
1948	THE SHEILING
1949	101B
1950	BLOCK C
1951	CASTLE VIEW
1952	GRANARY COTTAGE
1953	UNIT L
1954	106B
1955	AGRICULTURAL BUILDING
1956	FLAT 152
1957	STONE HOUSE
1958	SUNRISE
1959	THE OLD BAKEHOUSE
1960	TUDOR HOUSE
1961	25D
1962	71-73
1963	BASEMENT AND GROUND FLOOR MAISONETTE
1964	DEVELOPMENT PLOT
1965	FORMER 24
1966	4F2
1967	FLAT 214
1968	INGLEWOOD
1969	LAND TO THE NORTH OF
1970	PROPOSED FLAT 3
1971	THE DELL
1972	GARAGE NO 9
1973	MULBERRY COTTAGE
1974	STABLE BLOCK
1975	REFUSE COLLECTION POINT
1976	UNIT B4
1977	110B
1978	RIDGEWAY
1979	RIVER VIEW
1980	SHOP UNIT
1981	187A
1982	CHERRY COTTAGE
1983	FORMER 22
1984	FLAT 310
1985	HOLMLEA
1986	LAND TO THE EAST OF
1987	MANAGERS ACCOMODATION
1988	107B
1989	PLOT 160
1990	192A
1991	DOCTORS SURGERY
1992	GLASFRYN
1993	ROSELEA
1994	26D
1995	DELFRYN
1996	ROSEMOUNT
1997	55C
1998	LODGE COTTAGE
1999	MELROSE
2000	NORTH COTTAGE
2001	PLOT A
2002	APARTMENT 50
2003	FLAT 153
2004	GREEN FARM
2005	HILL TOP
2006	VICTORIA COTTAGE
2007	FERNLEIGH
2008	FLAT ABOVE SHOP
2009	FORMER 23
2010	MIDDLE COTTAGE
2011	PF4
2012	189A
2013	65-67
2014	MAPLE HOUSE
2015	OFFICE 10
2016	PLOT 159
2017	UNIT 47
2018	54C
2019	APARTMENT 51
2020	CLOVELLY
2021	WHITE GATES
2022	200A
2023	29D
2024	ELECTRIC SUB STATION
2025	GARAGE 45
2026	10F
2027	DEMOLISHED
2028	GRANNY ANNEXE
2029	GUEST HOUSE
2030	KENNELS
2031	PLOT 161
2032	WILLOWS
2033	12E
2034	ATM SITE AT
2035	GRAVEYARD
2036	195A
2037	69-71
2038	70-72
2039	GLENVIEW
2040	WISTERIA COTTAGE
2041	HAZELWOOD
2042	PLOT 162
2043	SILVERDALE
2044	SUNNY BANK
2045	CARAVAN 5
2046	DAY NURSERY
2047	DEVELOPMENT SITE
2048	LAND TO THE WEST OF
2049	MANOR FARM COTTAGES
2050	PLOT 166
2051	ROOM 25
2052	THE KENNELS
2053	A
2054	FLAT 137
2055	GROUND FLOOR FLAT B
2056	STUDIO 3
2057	TARA
2058	TEGFAN
2059	THE CORNER HOUSE
2060	BASEMENT FLAT A
2061	FLAT 0/4
2062	FLAT 154
2063	GROUND FLAT
2064	LAND NORTH EAST OF
2065	RAILWAY BRIDGE
2066	22-23
2067	ELECTRICITY SUB STATION 1
2068	FLAT 408
2069	LAND TO REAR OF
2070	LAND USED FOR STORAGE
2071	PLOT 165
2072	POND COTTAGE
2073	WATERSIDE
2074	CARAVAN PARK
2075	FLAT 505
2076	GARAGE 46
2077	MAPLE COTTAGE
2078	PLOT B
2079	5/FORMER
2080	RAILWAY COTTAGES
2081	SUITE 11
2082	Y BWTHYN
2083	112B
2084	190A
2085	FARM SHOP
2086	LITTLE ACRE
2087	OLD SCHOOL
2088	THE BRIARS
2089	WYCHWOOD
2090	186A
2091	77-79
2092	CLUB HOUSE
2093	PLOT 163
2094	204A
2095	BRITISH TELECOM
2096	FLAT THIRD FLOOR
2097	LOCK UP 8
2098	PLOT 167
2099	UNIT M
2100	72-74
2101	FORMER 13
2102	THE SHIELING
2103	WILLOW LODGE
2104	WOODLEA
2105	57C
2106	FLAT 138
2107	GARAGE 47
2108	GROOMS COTTAGE
2109	GROUND FLOOR AND BASEMENT
2110	THE STORES
2111	193A
2112	198A
2113	WEST HOUSE
2114	56C
2115	BELVEDERE
2116	CEMETERY LODGE
2117	ESTATE OFFICE
2118	UNIT
2119	GWYNFA
2120	IONA
2121	PLOT 168
2122	23-24
2123	APARTMENT 101
2124	APARTMENT 52
2125	CHURCH
2126	COMMUNICATION MAST
2127	GARAGE NO 10
2128	PLOT 164
2129	109B
2130	FIRST FLOOR FLAT REAR
2131	FORMER 26
2132	HORSESHOE COTTAGE
2133	ORCHARD LODGE
2134	UNIT 5C
2135	31D
2136	ATTIC FLOOR FLAT
2137	OVERDALE
2138	WILLOW FARM
2139	108B
2140	APARTMENT 102
2141	GARAGE 48
2142	GARAGE FLAT
2143	BANK COTTAGE
2144	8/FORMER
2145	9F
2146	FLAT D SECOND FLOOR
2147	ROCK HOUSE
2148	ST JAMES CHURCH
2149	201A
2150	206A
2151	58C
2152	EIGHTH FLOOR
2153	HAFOD
2154	MEADOW HOUSE
2155	OLD ORCHARD
2156	7/FORMER
2157	THE LILACS
2158	VACANT LAND
2159	WOODCOTE
2160	CHERRY TREE HOUSE
2161	FORMER FIRST FLOOR
2162	HIGHCROFT
2163	LAUNDRY COTTAGE
2164	THE HERMITAGE
2165	115B
2166	30D
2167	67-69
2168	CAR WASH
2169	SUNNYSIDE COTTAGE
2170	194A
2171	60C
2172	BRYNTEG
2173	FLAT 311
2174	HAWTHORN HOUSE
2175	LAND ADJACENT TO 2
2176	OLD VICARAGE
2177	THE OLD POLICE HOUSE
2178	FLAT 155
2179	LOCK UP 9
2180	14E
2181	6/FORMER
2182	APARTMENT 53
2183	FOREST VIEW
2184	LAND ADJ
2185	OUTBUILDING
2186	ROOM 27
2187	208A
2188	FLAT 2 GROUND FLOOR
2189	ROOM 26
2190	THE HALL
2191	UNIT A4
2192	203A
2193	PLEASANT VIEW
2194	SPORTS PAVILION
2195	SUITE 12
2196	UNIT 14A
2197	111B
2198	196A
2199	207A
2200	ELECTRICITY SUB-STATION
2201	HAZEL COTTAGE
2202	PLOT 170
2203	SUNNYMEAD
2204	THE MAPLES
2205	UNIT 48
2206	HUNTERS MOON
2207	THE BUNGALOWS
2208	OFFICE 11
2209	THE POST OFFICE
2210	UNIT 50
2211	APARTMENT 103
2212	CHRIST CHURCH
2213	LIBRARY
2214	PLOT 169
2215	PLOT 172
2216	TOWN HALL
2217	UNIT 10B
2218	10/FORMER
2219	116B
2220	120B
2221	FLAT 215
2222	FORMER UNIT 2
2223	LAND TO THE SOUTH OF
2224	UNIT C3
2225	205A
2226	68-70
2227	BEDSIT 6
2228	197A
2229	199A
2230	APARTMENT 54
2231	CRICKET GROUND
2232	FLAT 601
2233	MASONIC HALL
2234	MOORLANDS
2235	PLOT 171
2236	COTTAGE 2
2237	FLINT COTTAGE
2238	MANAGERS OFFICE
2239	THE STEADING
2240	FIRST/SECOND FLOOR FLAT
2241	GARAGE 50
2242	PLOT 173
2243	THIRD FLOOR FRONT
2244	32D
2245	59C
2246	BANKSIDE
2247	BRYNHYFRYD
2248	COTTAGE 1
2249	HAIRDRESSING SALON
2250	OAK VIEW
2251	61C
2252	FLAT 506
2253	GLEN VIEW
2254	HOLLY BANK
2255	LANE END
2256	FIRST FLOOR FLAT FRONT
2257	FORMER 27
2258	202A
2259	210A
2260	81-83
2261	9/FORMER
2262	AROSFA
2263	BROOKSIDE COTTAGE
2264	THE YARD
2265	36D
2266	BASEMENT/GROUND FLOOR FLAT
2267	FLAT 156
2268	FORMER FLAT 6
2269	FORMER UNIT 1
2270	GARAGE 49
2271	HAULFRYN
2272	LAND NORTH WEST OF
2273	LANGDALE
2274	LONG ACRE
2275	LOWER MAISONETTE
2276	PLOT 174
2277	POSTBOX
2278	THE COPPICE
2279	73-75
2280	FLAT 312
2281	WEST WINDS
2282	212A
2283	ACORN COTTAGE
2284	ATTIC FLAT
2285	LOWER FARM
2286	MAIN BUILDING
2287	PAVILLION
2288	11-15
2289	BRYNAWEL
2290	GARAGE COURT
2291	MANOR BARN
2292	THE ROOKERY
2293	FLAT 602
2294	FOOTBRIDGE
2295	ROOM 28
2296	UNIT 49
2297	121B
2298	15E
2299	APARTMENT 104
2300	ARFRYN
2301	FORMER 25
2302	SCHOOL COTTAGE
2303	UNIT 2D
2304	FLAT 162
2305	FLAT 1ST FLOOR FRONT
2306	FLAT 2C
2307	FORMER GROUND FLOOR FLAT
2308	MANOR LODGE
2309	THE PRESBYTERY
2310	WIND PUMP
2311	25-26
2312	33D
2313	APARTMENT 55
2314	FLAT G-1
2315	LIVERY STABLES
2316	THE CHASE
2317	UNIT 15A
2318	HEALTH CENTRE
2319	HEATHER COTTAGE
2320	HIGHBURY
2321	PLOT 176
2322	STUDIO 4
2323	WESTHOLME
2324	FLAT 161
2325	GARAGE 52
2326	OLD COACH HOUSE
2327	WAVERLEY
2328	WELL HOUSE
2329	211A
2330	7-11
2331	ASH HOUSE
2332	FORMER 28
2333	PARKING SPACES
2334	34D
2335	FOREST LODGE
2336	GARAGE 51
2337	JUBILEE COTTAGE
2338	113B
2339	FLAT 140
2340	FLAT 409
2341	GARAGE NO 11
2342	HAFAN
2343	PLOT 175
2344	RIVERSIDE HOUSE
2345	SECOND FLOOR FLAT 2
2346	THE VILLA
2347	UNITS 6 AND 7
2348	WOODEND
2349	122B
2350	FLAT 5B
2351	G1
2352	GARAGE REAR OF
2353	THIRD FLOOR REAR
2354	UNIT I
2355	UNITS 7 AND 8
2356	117B
2357	74-76
2358	POPLAR FARM
2359	WIND TURBINE
2360	213A
2361	HILLSIDE HOUSE
2362	MAGNOLIA COTTAGE
2363	UNIT 12B
2364	UNIT 51
2365	BUILDING 1
2366	BUILDING 2
2367	FLAT 216
2368	FLAT REAR OF
2369	TOAD HALL
2370	11F
2371	BAY TREE COTTAGE
2372	FLAT 139
2373	FLAT 3C
2374	GRASMERE
2375	STATION COTTAGES
2376	118B
2377	78-80
2378	FLAT 1ST FLOOR REAR
2379	PINE COTTAGE
2380	PROPOSED FLAT 4
2381	219A
2382	37D
2383	FLAT 163
2384	FLOOR 1
2385	221A
2386	76-78
2387	FLAT GROUND/2
2388	LINDEN HOUSE
2389	MEADOWBANK
2390	STABLES COTTAGE
2391	UNIT 52
2392	WATER TOWER
2393	WOODCROFT
2394	123B
2395	209A
2396	27-28
2397	29-30
2398	BRYN HYFRYD
2399	SECOND FLOOR FLAT 4
2400	114B
2401	215A
2402	CARAVAN 6
2403	FIRST FLOOR TO THIRD FLOOR
2404	HOMEFIELD
2405	LINDEN
2406	PARKLANDS
2407	PEN Y BRYN
2408	THE NEST
2409	82-84
2410	84-86
2411	APARTMENT 202
2412	FLAT GROUND FLOOR 1
2413	GROUND FLOOR BUSINESS PREMISES
2414	GROUND FLOOR FLAT FRONT
2415	LIVING AREA
2416	16E
2417	ASHFIELD
2418	CHURCH FARM HOUSE
2419	FORMER 31
2420	FORMER FIRST FLOOR FLAT
2421	THE SQUARE
2422	TIMBERS
2423	BURIAL GROUND
2424	FAIRWAY
2425	FLAT 164
2426	FLAT 603
2427	GARAGES AT
2428	WOODVILLE
2429	ACORNS
2430	APARTMENT 201
2431	BURNSIDE COTTAGE
2432	PLOT 179
2433	BELLE VUE
2434	BLOCK AT
2435	GARAGE 54
2436	125B
2437	75-77
2438	MANOR COTTAGES
2439	OAKWOOD HOUSE
2440	RECYCLING BANK
2441	UNIT N
2442	12F
2443	35D
2444	KINGDOM HALL
2445	LOCK UP 10
2446	PLOT 177
2447	119B
2448	216A
2449	62C
2450	APARTMENT 203
2451	APARTMENT 56
2452	FLAT 8A
2453	FORMER FLAT
2454	GREEN GABLES
2455	LAND SOUTH WEST OF
2456	PLOT 178
2457	VEHICLE REPAIR WORKSHOP
2458	12/FORMER
2459	124B
2460	APARTMENT 105
2461	FORMER UNIT 3
2462	GARAGE NO 12
2463	RICHMOND HOUSE
2464	STORE AND PREMISES
2465	TUDOR LODGE
2466	38D
2467	BARN HOUSE
2468	CHESTNUTS
2469	SITE HUTS
2470	214A
2471	24-25
2472	40D
2473	85-87
2474	BRAMLEY COTTAGE
2475	FORMER 30
2476	FOURWAYS
2477	GARAGE 53
2478	PEAR TREE HOUSE
2479	PROSPECT COTTAGE
2480	11/FORMER
2481	63C
2482	HIGH HOUSE
2483	LAND ADJOINING 1
2484	REDLANDS
2485	UNIT F1
2486	1-11
2487	126B
2488	64C
2489	HAND CAR WASH
2490	MOUNT PLEASANT FARM
2491	NORWOOD
2492	ROOM F
2493	STAFF ACCOMODATION
2494	WESTFIELD HOUSE
2495	WILLOW BANK
2496	APARTMENT 57
2497	COMMUNITY HALL
2498	FLAT 410
2499	FORMER 29
2500	LOCK UP GARAGES
2501	LONG BARN
2502	WOOD COTTAGE
2503	88-90
2504	FLAT N
2505	BLACKSMITHS COTTAGE
2506	OFFICE 12
2507	SEA VIEW
2508	THE GARDENS
2509	UNIT 13A
2510	127B
2511	13E
2512	1H
2513	41D
2514	BLOCK D
2515	FLAT 165
2516	FORMER 33
2517	RED HOUSE FARM
2518	THE OAST HOUSE
2519	UNIT G1
2520	WOOD VIEW
2521	FLAT 148
2522	LAMORNA
2523	OFFICES AT
2524	RECTORY FARM
2525	SEAVIEW
2526	WOODLAND AT
2527	FLAT 507
2528	GLENWOOD
2529	PLOT 180
2530	ROOM 29
2531	THE WALLED GARDEN
2532	1-1A
2533	90-92
2534	GLEN COTTAGE
2535	MOBILE HOME 2
2536	PLOT 181
2537	UNIT 6C
2538	1ST FLOOR
2539	79-81
2540	8-12
2541	86-88
2542	FLAT 147
2543	FLAT 2/5
2544	GARAGE 55
2545	GARAGE 56
2546	OFFICES AND PREMISES AT 1ST FLOOR
2547	SUITE C
2548	UNIT B5
2549	HOLLYBANK
2550	LAUREL HOUSE
2551	OLD SCHOOLHOUSE
2552	PADDOCK HOUSE
2553	THE DOVECOTE
2554	THE GARTH
2555	LAND OPPOSITE
2556	POST BOX
2557	BASEMENT FRONT
2558	CAR SPACE 2
2559	UNIT 53
2560	2H
2561	APARTMENT 302
2562	BROADLANDS
2563	FORMER 32
2564	LAND FRONTING
2565	MEADOW BANK
2566	PREMIER INN
2567	THE CLOSE
2568	217A
2569	BIRCH HOUSE
2570	FLAT 604
2571	GREENSLEEVES
2572	RAILWAY COTTAGE
2573	THE SWALLOWS
2574	WOOD FARM
2575	93-95
2576	FLAT 166
2577	SOUTHLANDS
2578	TOWER HOUSE
2579	UNIT 11B
2580	WEST BARN
2581	APARTMENT 301
2582	APARTMENT 303
2583	APARTMENT 58
2584	BRAMLEY HOUSE
2585	CAR SPACE 3
2586	QUARRY HOUSE
2587	STUDIO 5
2588	THE KNOLL
2589	THE ROYAL BRITISH LEGION
2590	THE THATCHED COTTAGE
2591	1/THE COTTAGE
2592	83-85
2593	CAR SPACES
2594	GATEHOUSE
2595	LAND SOUTH EAST OF
2596	LAND TO NORTH OF
2597	THREE GABLES
2598	UNITS 2 TO 3
2599	CAR SPACE 1
2600	HIGHVIEW
2601	PLOT 182
2602	STONEHAVEN
2603	26-27
2604	APARTMENT 204
2605	FLAT 171
2606	GREENLANDS
2607	HALL COTTAGE
2608	SWALLOW COTTAGE
2609	WOODLAND
2610	3G
2611	80-82
2612	EVERGREEN
2613	FLAT LOWER GROUND AND GROUND FLOOR
2614	G2
2615	ORCHARD FARM
2616	PROPOSED FLAT B
2617	THE LONG BARN
2618	226A
2619	87-89
2620	APARTMENT 106
2621	BASEMENT REAR
2622	BLOCK 1
2623	CHAPEL FARM
2624	CHEZ NOUS
2625	ELM HOUSE
2626	MANAGEMENT ACCOMMODATION
2627	MONTROSE
2628	OLD MILL HOUSE
2629	PLOT 201
2630	RESERVOIR
2631	ROOM 30
2632	THE FOLLY
2633	225A
2634	3-7
2635	66C
2636	CAR SPACE 4
2637	FAIRFIELDS
2638	FERNBANK
2639	FORMER 36
2640	HILLSIDE FARM
2641	INGLESIDE
2642	NEWHAVEN
2643	OAK TREE HOUSE
2644	SWALLOW BARN
2645	65C
2646	COBWEBS
2647	GARAGE 58
2648	JUBILEE HOUSE
2649	LOCK UP 11
2650	PART
2651	TOURIST INFORMATION CENTRE
2652	130B
2653	223A
2654	224A
2655	BRIDGE
2656	COMMERCIAL PREMISES
2657	GLENSIDE
2658	HEATH COTTAGE
2659	MAISONETTE FIRST AND SECOND FLOOR
2660	MILL VIEW
2661	PLOT 184
2662	ST NICHOLAS CHURCH
2663	THE PRIORY
2664	68C
2665	AMENITY OPEN SPACE
2666	BIRCH COTTAGE
2667	FORMER GROUND FLOOR
2668	HILL TOP FARM
